,post_id,ticker,dividendo,yeld,media_yield_3m,soma_yield_3m,media_yield_6m,soma_yield_6m,media_yield_12m,soma_yield_12m,variacao_cotacao_mes,rentabilidade,rentabilidade_mes,cotacao_fechamento,soma_yield_ano_corrente,ano,vpa_yield,vpa,vpa_change,pl,vpa_rent,vpa_rent_m,yield_vpa_3m_sum,yield_vpa_3m,yield_vpa_6m_sum,yield_vpa_6m,yield_vpa_12m_sum,yield_vpa_12m,setor,setor_slug,valor,liquidezmediadiaria,patrimonio,pvp,p_vpa,post_title,ativos,volatility,numero_cotista,tx_gestao,tx_admin,tx_performance
0,495,AAZQ11,0.1100,1.2000,1.2733,3.8200,1.2900,7.7400,1.2725,15.2700,0.0000,7.6411,1.2000,9.1900,6.4200,2024,1.2500,9.6000,0.0000,230857797.1500,0.0000,0.0000,3.7409,1.2470,7.4939,1.2490,11.7553,1.4694,Indefinido,indefinido,8.81,887911.57,230857797.15,0.9177,0.9177083333333335,AAZQ11,,12.562838225963,27598,,,
1,238,ABCP11,0.4700,0.6600,0.6400,1.9200,0.7983,4.7900,0.7808,9.3700,-7.8071,7.3305,-7.1986,71.6800,3.9300,2024,0.4930,101.4100,10.4443,477561219.9100,18.8872,10.9889,1.7956,0.5985,3.7305,0.6218,7.2151,0.6013,Shoppings,shoppings,70.13,47310.86,477561219.91,0.6915,0.6915491568878809,ABCP11,1,14.878191492294,16563,,,
2,177,AFHI11,0.9500,0.9700,0.9667,2.9000,0.9817,5.8900,1.0325,12.3900,-0.3349,5.7740,0.6318,98.2000,4.8600,2024,0.9919,95.7800,0.8529,382833867.3900,8.2394,1.8532,2.9606,0.9869,6.0725,1.0121,12.7239,1.0603,Papéis,papeis,96.99,1298191.4,382833867.39,1.0126,1.0126331175610774,AFHI11,0,7.552426686107,34676,,,
3,553,AGRX11,0.1300,1.3500,1.1733,3.5200,1.2617,7.5700,1.3200,15.8400,-7.5743,-6.5392,-6.3266,9.6400,6.2000,2024,,,,,,,,,,,,,Outros,outros,9.69,286380.19,0,0,,AGRX11,0,15.946044938241,0,,,
4,56,AIEC11,0.7100,1.3400,1.3667,4.1000,1.3550,8.1300,1.2575,15.0900,0.2849,0.8042,1.6287,52.8000,6.7400,2024,0.8424,84.2800,-9.8706,406641162.9400,-8.0609,-9.1113,1.8887,0.6296,5.8935,0.9823,10.7486,0.8957,Lajes Corporativas,lajes-corporativas,55.03,366919.19,406641162.94,0.6529,0.6529425723777883,AIEC11,2,16.521482659861,17213,,,
5,2722,AJFI11,0.0700,0.7500,0.7633,2.2900,0.7800,3.1200,0.7800,3.1200,-4.3165,-3.7896,-3.5989,9.3100,3.1200,2024,,,,,,,,,,,,,Shoppings,shoppings,9.13,714567.67,394707426.45,0.7316,,AJFI11,,12.712758210454,13485,,,
6,216,ALMI11,0.3711,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,,0.0000,,0.0000,2017,0.0000,2046.7799,-0.0517,214297860.7000,0.8982,-0.0517,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,Lajes Corporativas,lajes-corporativas,630,35599.56,240783776.28,0.2909,0.3078005602849627,ALMI11,1,32.496344433741,2176,,,
7,556,ALZM11,0.0850,1.0200,0.9967,2.9900,1.0467,6.2800,0.9683,11.6200,-2.3392,2.0509,-1.3430,8.3500,5.2400,2024,1.0143,8.3800,-90.9454,127261046.5100,-90.4727,-90.8536,3.0756,1.0252,6.6570,1.1095,11.4853,0.9571,Fundo de Fundos,fundo-de-fundos,8.27,208942.24,127261046.51,0.9869,0.9868735083532219,ALZM11,0,15.833450126739,10006,,,
8,366,ALZR11,0.7340,0.6600,0.6667,2.0000,0.6733,4.0400,0.6917,8.3000,-4.5151,-1.8548,-3.8849,111.4500,3.3400,2024,0.7279,105.9200,-0.9075,1044422993.1500,7.7996,-0.1862,2.2299,0.7433,4.5083,0.7514,9.1506,0.7626,Misto,misto,109.83,2652892.86,1044422993.15,1.0369,1.0369146525679758,ALZR11,14,10.067286436743,146225,,,
9,283,APTO11,0.0900,0.9400,0.9367,2.8100,0.9300,5.5800,0.9808,11.7700,-1.1340,3.3365,-0.2047,9.5900,4.6500,2024,0.8876,10.1400,1.8072,46758185.5600,17.2767,2.7108,2.6593,0.8864,5.2806,0.8801,11.2078,0.9340,Imóveis Residenciais,imoveis-residenciais,9.48,27240.24,46758185.56,0.9349,0.9349112426035503,APTO11,4,9.755166241749,9742,,,
10,2784,APXM11,0.6033,0.6200,0.2067,0.6200,0.3900,2.3400,0.4513,3.6100,0.0000,,0.0000,97.9900,1.7600,2024,,,,,,,,,,,,,Shoppings,shoppings,101.99,36099.08,169879958.88,1.0567,,APXM11,1,50.34461836405,394,,,
11,398,ARCT11,0.5000,0.0000,0.4330,1.2989,0.6359,3.8155,1.0462,12.5547,0.0000,,0.0000,,0.0000,2023,0.7628,99.7700,0.0401,369956160.0700,6.3085,0.8032,2.3120,0.7707,,,,,Imóveis Industriais e Logísticos,imoveis-industriais-e-logisticos,87.13,1053903.45,371534654.03,0.8696,0.8733086098025459,ARCT11,9,15.634888213165,43228,,,
12,2744,AROA11,0.0061,0.6200,0.5767,1.7300,0.4500,2.7000,0.2250,2.7000,-4.8077,-28.1727,-4.2175,0.9900,2.7000,2024,,,,,,,,,,,,,Imóveis Industriais e Logísticos,imoveis-industriais-e-logisticos,0.98,5433.71,164994124.27,1,,AROA11,6,179.61591257888,2108,,,
13,369,ARRI11,0.1000,1.0900,1.0833,3.2500,1.0917,6.5500,1.1150,13.3800,-0.9677,7.3180,0.1117,9.2100,5.4500,2024,1.1442,8.7400,-1.3544,134086466.5600,-89.0316,-0.2257,3.3990,1.1330,6.7447,1.1241,13.5629,1.1302,Papéis,papeis,9.06,434424.9,134086466.56,1.0366,1.036613272311213,ARRI11,0,9.414383965119,26605,,,
14,2746,ARXD11,1.0000,1.0700,1.0567,3.1700,1.0500,6.3000,0.6083,7.3000,-2.1028,4.3091,-1.0553,93.1100,5.2400,2024,,,,,,,,,,,,,Papéis,papeis,93.18,35344.24,64082351.33,0.9523,,ARXD11,,21.413091348089,549,,,
15,1737,ASMT11,0.7700,1.1100,1.0600,3.1800,1.0283,6.1700,0.9583,11.5000,-5.5041,-5.8881,-4.4552,69.3600,2.1600,2023,,,,,,,,,,,,,Lajes Corporativas,lajes-corporativas,44.94,2069.67,97833436.49,0.4967,,ASMT11,3,52.338918919811,506,,,
16,2748,ASRF11,256.3287,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,,0.0000,,0.0000,2023,,,,,,,,,,,,,Indefinido,indefinido,10092,30276,28953659.63,1.0255,,ASRF11,2,,57,,,
17,393,ATSA11,0.0500,0.0000,0.0433,0.1300,0.0317,0.1900,0.0825,0.9900,0.0000,,0.0000,,0.1300,2023,0.0613,81.5700,0.1596,142848791.8900,-8.9850,0.2210,0.1839,0.0613,0.3560,0.0593,1.4253,0.1188,Shoppings,shoppings,55,236.7,133447374.8,0.7217,0.6742675003064853,ATSA11,1,27.021123479416,286,,,
18,63,AURB11,0.2000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,,0.0000,,0.0000,2023,,,,,,,,,,,,,Imóveis Comerciais - Outros,imoveis-comerciais-outros,84.5,524.5,71948061,1.0513,,AURB11,2,67.291401213165,29,,,
19,150,BARI11,0.8900,1.1000,1.0100,3.0300,0.9700,5.8200,0.9117,10.9400,-6.2645,6.2635,-5.2334,80.8000,4.9800,2024,0.8262,91.9900,-3.5340,426276464.5000,1.6625,-2.7370,2.7947,0.9316,4.9245,0.8207,9.4801,0.7900,Papéis,papeis,81.11,493877.62,426276464.5,0.8817,0.8817262745950647,BARI11,0,13.195436279224,35497,,,
20,168,BBFI11B,87.5747,6.7100,4.3500,13.0500,2.5117,15.0700,1.5658,18.7900,-1.8702,34.9232,4.7143,1306.0000,14.4200,2024,3.6418,2311.7400,6.7005,300526748.1800,-9.8748,10.5862,4.0435,1.3478,5.1045,0.8507,6.9502,0.5792,Lajes Corporativas,lajes-corporativas,1257.1,182918.19,300526748.18,0.5438,0.5437895265038456,BBFI11B,3,43.750049760911,7052,,,
21,354,BBFO11,0.6600,0.9000,0.8700,2.6100,0.8833,5.3000,0.8900,10.6800,-2.5845,8.1722,-1.7078,73.5000,4.4000,2024,0.7885,82.4400,0.8687,330086748.8300,6.5020,1.6640,2.3694,0.7898,4.7027,0.7838,9.5065,0.7922,Fundo de Fundos,fundo-de-fundos,74,465403.6,330086748.83,0.8976,0.8976225133430373,BBFO11,0,10.680732075535,6583,,,
22,539,BBGO11,0.7400,0.8600,0.9833,2.9500,1.0583,6.3500,1.0925,13.1100,-0.2882,6.0136,0.5693,86.5000,5.3000,2024,0.9683,98.1100,0.1777,392957113.4700,9.3447,1.1477,3.3207,1.1069,5.2278,0.8713,11.0347,0.9196,Indefinido,indefinido,85.13,244461.24,392957113.47,0.8677,0.867699520945877,BBGO11,0,12.17436054847,12144,,,
23,339,BBIM11,0.0100,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,,0.0000,,0.0000,2024,0.2479,12.1000,-59.7204,12528168.3700,-71.7395,-59.6205,0.5606,0.1869,15.6718,2.6120,86.6842,7.2237,Papéis,papeis,0,,12528168.37,0,,BBIM11,0,,20,,,
24,145,BBPO11,0.9700,0.9400,0.9300,2.7900,0.9350,5.6100,0.9358,11.2300,-3.7983,14.1509,-2.8940,102.8300,4.6500,2024,0.9666,100.3500,-0.1592,1597471106.4900,18.0141,0.8059,2.8903,0.9634,5.6330,0.9388,11.0568,0.9214,Agências de Bancos,agencias-de-bancos,96.75,1815419.7,1597471106.49,1.0329,0.9641255605381166,BBPO11,62,10.279900730323,68539,,,
25,284,BBRC11,1.1000,0.9800,0.9667,2.9000,0.9667,5.8000,0.9858,11.8300,-2.2813,2.0744,-1.3236,111.8000,4.8200,2024,1.0710,102.7100,-4.5978,163313586.3200,7.3976,-3.5761,3.2138,1.0713,6.4414,1.0736,12.6211,1.0518,Agências de Bancos,agencias-de-bancos,106.8,200514.62,163313586.32,1.0398,1.0398208548339987,BBRC11,20,11.534368067433,9490,,,
26,161,BCFF11,0.0700,0.7700,0.8000,2.4000,0.7817,4.6900,0.7775,9.3300,-2.5723,3.8677,-1.8222,9.0900,3.9200,2024,0.8004,9.6200,-86.9824,1937358429.7800,-86.9026,-86.8782,2.2634,0.7545,4.3983,0.7331,8.7602,0.7300,Fundo de Fundos,fundo-de-fundos,8.67,2427058.33,1937358429.78,0.9012,0.9012474012474013,BCFF11,1,16.943183725065,354800,,,
27,255,BCIA11,0.8700,0.8400,0.8200,2.4600,0.8183,4.9100,0.8217,9.8600,-3.0132,7.2932,-2.1985,103.0000,4.0600,2024,0.7950,109.4400,9.1562,407011235.0300,14.9867,10.0239,2.3369,0.7790,4.6636,0.7773,9.2333,0.7694,Fundo de Fundos,fundo-de-fundos,106,905520.57,407011235.03,0.9686,0.9685672514619883,BCIA11,0,13.340725179672,24376,,,
28,221,BCRI11,0.8000,1.1400,1.0233,3.0700,1.0400,6.2400,1.0900,13.0800,-6.1704,5.9491,-5.1007,69.9500,5.1600,2024,0.8212,87.6800,-13.1107,548662489.6300,-5.8442,-12.3972,2.4576,0.8192,4.8558,0.8093,9.4333,0.7861,Papéis,papeis,69.39,556735.67,548662489.63,0.7914,0.7914005474452555,BCRI11,0,13.163299276438,45559,,,
29,1844,BDIF11,1.0000,1.1100,1.0867,3.2600,1.0850,6.5100,1.2017,14.4200,-2.8381,3.6804,-1.7596,90.3800,5.4200,2024,,,,,,,,,,,,,Indefinido,indefinido,89.51,2760983.72,0,0,,BDIF11,,11.421559230951,0,,,
30,2998,BDIV11,8.0000,6.1400,6.0700,18.2100,5.3750,32.2500,4.6317,55.5800,4.2233,20.9532,10.6226,130.3000,12.5400,2024,,,,,,,,,,,,,Indefinido,indefinido,125.99,1055437.11,0,0,,BDIV11,,20.683566982369,0,,,
31,422,BICE11,7.4000,0.0000,0.2033,0.6100,0.2150,1.2900,0.3767,4.5200,0.0000,,0.0000,,1.2900,2024,0.4709,1272.0000,27.6096,90665294.8500,37.4794,28.2106,2.6813,0.8938,4.6467,0.7745,9.7455,0.8121,Fundo de Fundos,fundo-de-fundos,972.6,1952,90665294.85,0.9688,0.7646226415094339,BICE11,0,56.257252872311,110,,,
32,142,BICR11,0.4100,0.0000,0.2133,0.6400,0.3400,2.0400,3.4975,41.9700,0.0000,,0.0000,,0.6400,2024,0.5184,44.3700,-55.3307,22186651.5900,-50.7492,-55.0992,50.3476,16.7825,156.0747,26.0124,160.9346,13.4112,Papéis,papeis,48.73,839.76,22186651.59,1.0983,1.0982645931935993,BICR11,0,103.1645476153,626,,,
33,1860,BIDB11,1.0000,1.0800,1.1433,3.4300,1.2233,7.3400,1.0100,12.1200,-0.7491,12.5592,0.3228,92.7500,6.1100,2024,,,,,,,,,,,,,Indefinido,indefinido,92.14,486006.17,0,0,,BIDB11,,10.477946844204,0,,,
34,52,BIME11,0.0800,1.0900,1.0867,3.2600,1.0800,6.4800,1.0775,12.9300,-0.4087,4.9333,0.6768,7.3100,5.3900,2024,0.9302,8.6000,-4.7619,50278231.5500,3.0641,-3.8760,2.7703,0.9234,5.5152,0.9192,11.1196,0.9266,Indefinido,indefinido,7.3,78561.67,50278231.55,0.8488,0.8488372093023256,BIME11,3,10.917550479569,8806,,,
35,65,BIPD11,73.0700,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,,0.0000,,0.0000,2024,,,,,,,,,,,,,Indefinido,indefinido,988.17,94906,83055244.93,0.2207,,BIPD11,1,8.527653695499,112,,,
36,119,BLCA11,0.5000,0.4700,0.4667,1.4000,2.5767,15.4600,1.3942,16.7300,-2.1193,-13.1013,-1.6592,106.6900,5.7600,2024,0.4071,122.8100,-14.4896,196498553.3700,21.3950,-14.1415,4.5819,1.5273,5.6947,0.9491,8.1979,0.6832,Indefinido,indefinido,105.95,22097.3,196498553.37,0.8627,0.8627147626414787,BLCA11,1,40.427151884979,474,,,
37,377,BLCP11,0.5634,0.6300,0.4133,1.2400,0.3983,2.3900,0.4100,4.9200,0.0000,,0.0000,89.0000,4.2600,2022,0.5042,111.7373,-0.0172,256580339.9000,15.8140,0.4870,1.4285,0.4762,,,,,Imóveis Industriais e Logísticos,imoveis-industriais-e-logisticos,91,103127.5,256580339.9,0.8144,0.8144102282765021,BLCP11,2,0.871986216086,279,,,
38,148,BLMC11,5.3373,,,,,,,,,,,,,,1.1300,94.6900,-1.4775,37827096.1200,2.8755,-0.3642,2.4708,0.8236,4.6291,0.7715,9.8418,0.8202,Papéis,papeis,85.75,150671.33,37827096.12,0.9056,0.9055866511775267,BLMC11,0,22.80245373024,94,,,
39,415,BLMG11,0.4500,1.1500,1.1233,3.3700,1.0233,6.1400,1.0642,12.7700,-1.7632,-17.0511,-0.6335,39.0000,5.5400,2024,0.5487,80.1900,-16.4165,342316960.7100,-12.3337,-15.9579,1.6408,0.5469,3.0659,0.5110,7.8219,0.6518,Imóveis Industriais e Logísticos,imoveis-industriais-e-logisticos,38.65,265096.76,342316960.71,0.482,0.4819802967951116,BLMG11,1,19.845029273165,14470,,,
40,424,BLMO11,0.4400,0.4900,0.4967,1.4900,28.0717,168.4300,14.0358,168.4300,2.9310,0.0010,3.4354,89.5500,1.9700,2024,0.4214,104.4100,-99.6473,103864439.4800,-99.5966,-99.6458,1.2643,0.4214,2.4115,0.4019,4.3674,0.3640,Lajes Corporativas,lajes-corporativas,88,4504.76,103864439.48,0.8428,0.8428311464419117,BLMO11,1,61.767329829908,388,,,
41,171,BLMR11,0.3733,,,,,,,,,,,,,,0.6965,7.6100,-1.6796,194292702.5300,1.8154,-0.9948,2.0816,0.6939,4.3292,0.7215,9.3722,0.7810,Fundo de Fundos,fundo-de-fundos,6.78,1157702.33,205957834.72,0.8412,0.8909329829172142,BLMR11,0,17.014324755802,17316,,,
42,3216,BLOG11,0.1200,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,,0.0000,,0.0000,2024,,,,,,,,,,,,,Misto,misto,0,,35419778.63,0,,BLOG11,,,2,,,
43,83,BLUR11,0.8700,0.9500,0.6233,1.8700,0.5317,3.1900,0.5933,7.1200,-2.6558,-1.7310,-1.7310,92.0000,2.6100,2024,,,,,,,,,,,,,Papéis,papeis,93.3,2919.6,7756668.57,1.0825,,BLUR11,0,69.339189138731,130,,,
44,282,BMLC11,0.7600,0.7600,5.0233,15.0700,2.8583,17.1500,2.0225,24.2700,-9.0909,-8.0400,-8.4000,100.0000,3.5100,2024,0.6102,113.0700,-0.3525,112890262.3800,9.4665,0.2556,1.8673,0.6224,3.9412,0.6569,10.6261,0.8855,Lajes Corporativas,lajes-corporativas,96.51,16943.2,112890262.38,0.8535,0.8535420535951181,BMLC11,1,24.025313859299,1422,,,
45,133,BNFS11,1.4792,1.2300,1.1367,3.4100,1.1100,6.6600,1.1608,13.9300,-1.4473,3.6535,-0.2351,120.5300,5.5500,2024,1.6723,84.7100,-7.3195,59296650.2500,0.3400,-5.7696,4.7260,1.5753,9.1598,1.5266,18.8099,1.5675,Agências de Bancos,agencias-de-bancos,118.97,174105.9,59296650.25,1.4044,1.4044386731200567,BNFS11,18,8.952285233594,5339,,,
46,1767,BODB11,0.0316,0.3400,0.8100,2.4300,0.8433,5.0600,0.9625,11.5500,-0.4237,6.2966,-0.0852,9.4000,4.5200,2024,,,,,,,,,,,,,Indefinido,indefinido,9.36,838571.72,0,0,,BODB11,,7.206616848094,0,,,
47,248,BPFF11,0.6200,0.8600,0.8533,2.5600,0.8600,5.1600,0.8708,10.4500,-2.0392,8.2026,-1.1967,72.0600,4.2700,2024,0.7993,77.5700,5.5518,348481390.3300,9.5250,6.3954,2.3807,0.7936,4.7806,0.7968,9.5990,0.7999,Fundo de Fundos,fundo-de-fundos,71.67,547611.33,348481390.33,0.9239,0.9239396673971897,BPFF11,0,12.838592466101,19913,,,
48,64,BPLC11,14.4205,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,,0.0000,,0.0000,2023,,,,,,,,,,,,,Misto,misto,0,,326421383.59,0,,BPLC11,1,,114,,,
49,210,BPML11,1.0000,1.0400,1.0533,3.1600,0.9183,5.5100,0.6683,8.0200,-3.6318,71.9581,-2.6296,96.3200,5.0500,2024,0.8721,116.9600,-6.2445,870403352.7000,-4.5328,-5.4269,2.3187,0.7729,3.8995,0.6499,5.2334,0.4361,Shoppings,shoppings,94.23,833646.48,870630542.01,0.8055,0.8056600547195624,BPML11,4,23.214235720602,6159,,,
50,305,BPRP11,0.9250,0.9200,0.9067,2.7200,0.4533,2.7200,0.3675,4.4100,-6.5029,3.8441,-5.6428,100.5000,2.7200,2024,,,,,,,,,,,,,Imóveis Industriais e Logísticos,imoveis-industriais-e-logisticos,106.44,9897.92,169865704.19,0.8458,,BPRP11,1,74.203841483194,172,,,
51,226,BRCO11,0.8700,0.7300,0.7167,2.1500,0.7417,4.4500,0.7283,8.7400,-2.3159,4.8326,-1.6028,119.7900,3.6500,2024,0.7268,119.7000,-1.4653,1901110564.7500,8.0072,-0.7491,2.1781,0.7260,4.6145,0.7691,8.7552,0.7296,Imóveis Industriais e Logísticos,imoveis-industriais-e-logisticos,116.29,2125191.95,1901110564.75,0.9715,0.9715121136173768,BRCO11,10,14.125548253993,121692,,,
52,165,BRCR11,0.5000,0.8800,0.8167,2.4500,0.7500,4.5000,0.7225,8.6700,0.9995,-2.0252,1.8883,56.5900,3.8200,2024,0.5460,91.5700,-8.4849,2439226649.8600,-9.3178,-7.9852,1.4061,0.4687,2.6401,0.4400,5.2131,0.4344,Lajes Corporativas,lajes-corporativas,55.2,1859730.05,2438934163.39,0.6029,0.602817516653926,BRCR11,9,19.008911280325,143170,,,
53,320,BREV11,0.5800,0.5500,0.5600,1.6800,0.6117,3.6700,0.9017,10.8200,0.3153,22.0818,0.8670,105.0000,10.0300,2023,0.0000,0.0000,-100.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,Lajes Corporativas,lajes-corporativas,105,532138,113864559.59,0.8919,,BREV11,13,60.268636925308,320,,,
54,428,BRIM11,37.2600,0.0000,1.9800,5.9400,0.9900,5.9400,0.4950,5.9400,0.0000,,0.0000,,5.9400,2024,,,,,,,,,,,,,Fundo de Desenvolvimento,fundo-de-desenvolvimento,1100,2207.33,119834117.84,1.1395,,BRIM11,1,79.878660231253,283,,,
55,164,BRIP11,55.7000,,,,,,,,,,,,,,,,,,,,,,,,,,Fundo de Desenvolvimento,fundo-de-desenvolvimento,950,2769.67,214765892.81,0.9531,,BRIP11,10,65.684440807422,268,,,
56,181,BRLA11,1.1360,0.7300,0.4967,1.4900,0.2483,1.4900,0.2550,3.0600,3.3333,4.0877,4.0877,155.0000,1.4900,2024,0.7142,158.6400,0.4114,562930504.6900,-6.8264,1.1286,2.1287,0.7096,4.2548,0.7091,8.5395,0.7116,Imóveis Industriais e Logísticos,imoveis-industriais-e-logisticos,166,35576.83,562930504.69,1.0464,1.0463943519919314,BRLA11,8,106.93668993976,282,,,
57,1834,BROF11,0.5400,0.9500,0.9233,2.7700,0.9450,5.6700,0.9042,10.8500,-5.4225,3.8835,-4.5240,56.8600,4.6900,2024,,,,,,,,,,,,,Lajes Corporativas,lajes-corporativas,57.26,598624.9,1242185465.23,0.5352,,BROF11,2,20.1685953577,7764,,,
58,2991,BRZP11,0.4700,0.4300,0.4600,1.3800,0.4883,2.9300,0.4917,5.9000,3.6892,24.3490,4.1351,108.7700,2.4100,2024,,,,,,,,,,,,,,,108.73,910828.89,0,0,,BRZP11,,18.250650543731,0,,,
59,2614,BTAG11,1.1600,1.1900,1.1867,3.5600,1.2133,7.2800,1.3017,15.6200,-1.9801,5.8418,-0.8137,97.5200,6.0000,2024,,,,,,,,,,,,,Indefinido,indefinido,97.7,507374.33,0,0,,BTAG11,,15.586219334804,0,,,
60,446,BTAL11,0.8400,1.1400,0.9900,2.9700,0.9283,5.5700,0.8650,10.3800,5.4984,4.6152,6.7011,73.8700,4.7100,2024,0.6145,105.7700,0.6758,632772421.1200,9.8139,1.2945,1.8369,0.6123,3.6852,0.6142,7.8148,0.6512,Imóveis Industriais e Logísticos,imoveis-industriais-e-logisticos,76.18,710097.05,632772421.12,0.7202,0.7202420346033848,BTAL11,9,17.494015853438,43475,,,
61,1769,BTCI11,0.0920,0.9000,0.8967,2.6900,0.9217,5.5300,0.9850,11.8200,-1.2512,11.3300,-0.3625,10.2600,4.5200,2024,,,,,,,,,,,,,Papéis,papeis,10.09,2436695.76,1013975484.15,0.9902,,BTCI11,,10.786813318559,176338,,,
62,350,BTCR11,0.9000,0.9800,0.9667,2.9000,1.1017,6.6100,1.1267,13.5200,-5.9618,14.5378,-5.0402,91.9600,12.5300,2022,0.9447,95.2700,0.6413,458252683.7300,4.6229,1.5920,2.8966,0.9655,6.6450,1.1075,,,Papéis,papeis,88,652774.65,458252683.73,0.9237,0.9236905636611735,BTCR11,0,32.776924943563,16934,,,
63,2960,BTHI11,0.3657,0.8400,0.6133,1.8400,0.6817,4.0900,9.4733,113.6800,-3.0168,0.5007,-2.2021,43.4000,4.0900,2024,,,,,,,,,,,,,Hotéis,hoteis,43.08,16979.48,581644994.53,0.6827,,BTHI11,12,73.959861555821,987,,,
64,432,BTLG11,0.7600,0.7400,0.7267,2.1800,0.7450,4.4700,0.7425,8.9100,-4.1190,5.0817,-3.4095,102.1900,3.7200,2024,0.7589,100.1500,1.3972,4331375846.2600,7.4400,2.1666,2.3069,0.7690,4.7072,0.7845,9.3192,0.7766,Imóveis Industriais e Logísticos,imoveis-industriais-e-logisticos,100.88,8360777,4331375846.26,1.0073,1.0072890664003993,BTLG11,22,8.375176688863,322361,,,
65,3285,BTML11,0.8000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,,0.0000,,0.0000,2024,,,,,,,,,,,,,Lajes Corporativas,lajes-corporativas,0,,125524801.16,0,,BTML11,2,,1,,,
66,251,BTRA11,0.3000,0.5400,0.5333,1.6000,0.8950,5.3700,0.8575,10.2900,1.2044,-1.2586,1.7509,55.4600,5.3700,2024,0.2710,110.7200,-20.1730,372539220.8700,13.9722,-19.9567,1.7601,0.5867,2.6930,0.4488,5.6478,0.4706,Indefinido,indefinido,54.48,389330.95,372539220.87,0.4921,0.49205202312138724,BTRA11,6,29.194673870143,17086,,,
67,197,BTSG11,0.9200,0.0000,0.0000,0.0000,0.2183,1.3100,0.1092,1.3100,0.0000,,0.0000,,0.6500,2024,0.6334,145.2400,5.5140,112565511.4000,16.9459,6.1823,1.8864,0.6288,3.7864,0.6311,7.7290,0.6441,Imóveis Industriais e Logísticos,imoveis-industriais-e-logisticos,150,300,112565511.4,1.0328,1.0327733406774993,BTSG11,1,71.000616891015,97,,,
68,421,BTSI11,0.7400,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,,0.0000,,0.0000,2024,,,,,,,,,,,,,Misto,misto,105.5,105,320540796.94,0.9667,,BTSI11,3,281.82414174452,101,,,
69,370,BTWR11,0.6800,0.5600,0.1867,0.5600,0.1850,1.1100,0.0925,1.1100,0.0000,,0.0000,122.2200,0.5600,2024,0.5459,111.7500,-0.2321,90435380.9600,8.3869,0.3125,1.5755,0.5252,3.6167,0.6028,6.6511,0.5543,Fundo de Desenvolvimento,fundo-de-desenvolvimento,111,316.67,90435380.96,0.9933,0.9932885906040269,BTWR11,1,92.080671320061,105,,,
70,321,BZEL11,0.0799,,,,,,,,,,,,,,,,,,,,,,,,,,Misto,misto,0,,507330716.17,0,,BZEL11,0,,3,,,
71,68,CACR11,1.3900,1.3100,1.3133,3.9400,1.3433,8.0600,1.3617,16.3400,2.2286,10.9366,3.5678,106.4200,6.6700,2024,1.3721,99.8500,-3.5545,381793035.8900,36.5422,-2.2312,4.0471,1.3490,8.3860,1.3977,16.9524,1.4127,Papéis,papeis,104.42,1596885.5,381793035.89,1.0458,1.0457686529794692,CACR11,0,8.207608362837,20528,,,
72,336,CARE11,0.0084,0.2300,0.2233,0.6700,0.2267,1.3600,0.3244,2.9200,-2.6316,-7.3924,-2.4076,3.7000,1.3600,2021,0.1045,1.6041,-0.2412,286915148.0400,3.5632,-0.1369,0.3129,0.1043,0.6074,0.1012,,,Misto,misto,1.86,26572.21,286414010.91,0.2322,1.1595287076865533,CARE11,1,39.070092836984,11605,,,
73,276,CBOP11,0.1200,0.4100,0.4033,1.2100,0.3933,2.3600,0.3725,4.4700,-1.6661,-5.8501,-1.2629,28.9200,1.9800,2024,0.1664,72.1100,-2.3164,102031338.9800,-12.8008,-2.1539,0.5000,0.1667,0.9976,0.1663,1.9731,0.1644,Lajes Corporativas,lajes-corporativas,28.3,7524.32,102031338.98,0.3925,0.39245597004576344,CBOP11,1,22.247223916719,2909,,,
74,58,CCME11,0.0900,0.7900,0.8100,2.4300,0.8200,4.9200,0.5475,6.5700,2.9012,9.3605,3.7141,11.3500,4.0900,2024,,,,,,,,,,,,,Indefinido,indefinido,12.4,32235.05,580341692.75,1.1698,,CCME11,2,45.544082995164,576,,,
75,261,CCRF11,3.5013,,,,,,,,,,,,,,3.7556,93.2300,-2.8551,146548498.3100,3.5515,0.7933,4.8739,1.6246,8.2918,1.3820,12.5631,1.0469,Papéis,papeis,92.5,1276.82,146548498.31,0.9922,0.9921699023919339,CCRF11,0,48.577769165448,317,,,
76,2477,CDII11,1.1300,1.0300,1.5400,4.6200,1.3133,7.8800,1.5373,16.9100,-0.0635,10.4790,0.9658,110.1700,6.7900,2024,,,,,,,,,,,,,Indefinido,indefinido,111.81,2079873.33,0,0,,CDII11,,6.735896747788,0,,,
